ASSET TYPE,DIVISION,AREA,CATEGORY,ROW Name,ROW Code,START TRAP,END TRAP,Milepost,Inspection Date,Test Point Protection Criteria,Structure Meets 100mV,Structure Meets -850mV IRF ,Structure Meets Any Criteria,Structure Readings Meet Criteria,Structure P/S,Structure IRF,Bridge ID,Facility Inspection Id,Latitude,Longitude,Test Point Anchor Type,Test Point Classification,Test Point Monitoring Type,Test Point required to monitor AC Voltage,Test Point required to monitor AC Voltage (note),Is High Consequence Area,Facility and ROW Currently Active,Facility Active
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.4164,9/30/20 23:07,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.464,-1.092,3caf4df0-128d-4173-bcd1-44e97d450792,61865f01-9197-4ac4-963b-30a837e5cb00,52.84814835,-111.8418579,Adjecent Rectifier,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.4164,5/25/22 15:03,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.426,-1.044,3caf4df0-128d-4173-bcd1-44e97d450792,cdaa3754-826e-4aee-b734-5a592445eb65,52.84814835,-111.8418579,Adjecent Rectifier,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,81.4164,7/8/19 9:42,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.505,-1.075,3caf4df0-128d-4173-bcd1-44e97d450792,508987a5-5ced-4330-a054-a2805afddef6,52.84814835,-111.8418579,Adjecent Rectifier,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,83.787,5/25/22 14:08,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.511,-1.085,7d1925fe-ed43-4cdc-9476-3999f8d6c9d7,5c16628c-f1f7-4052-8b01-8ad5ae7a339c,52.830616,-111.7936707,,,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,83.787,8/28/21 12:29,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.426,-1.033,7d1925fe-ed43-4cdc-9476-3999f8d6c9d7,e56da698-1257-497b-876c-1ae4c94f95c9,52.830616,-111.7936707,,,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,83.787,9/30/20 12:00,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.483,-1.075,7d1925fe-ed43-4cdc-9476-3999f8d6c9d7,496a432c-0d78-46df-8421-bf3c4a4936d2,52.830616,-111.7936707,,,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,5/25/22 13:37,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.404,-1.034,474c1aab-6e1f-474d-9605-0d83f96c9fd4,4f3aa48c-72a7-4c1b-8bcf-d69c6f579090,52.82155609,-111.7695465,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,8/28/21 11:57,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.389,-1.05,474c1aab-6e1f-474d-9605-0d83f96c9fd4,0bb63f19-8640-4e1a-bc6c-9ed294f343a0,52.82155609,-111.7695465,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,7/8/19 10:41,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.444,-1.073,474c1aab-6e1f-474d-9605-0d83f96c9fd4,49714cb0-2489-4762-b360-4e5335091418,52.82155609,-111.7695465,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,9/30/20 12:00,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.452,-1.098,474c1aab-6e1f-474d-9605-0d83f96c9fd4,b0a1f18f-6184-4618-8eab-37b538d6049b,52.82155609,-111.7695465,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,5/25/22 13:41,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.199,-1.082,174c948c-6a68-4bba-a961-2486836f8557,89f41637-1677-4e27-9dde-31da447777b3,52.82151794,-111.7697601,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,8/28/21 12:10,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.084,-0.999,174c948c-6a68-4bba-a961-2486836f8557,15905727-58cb-46fc-8f97-d6e9a8f1b2ae,52.82151794,-111.7697601,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,10/13/20 22:10,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.191,-1.089,174c948c-6a68-4bba-a961-2486836f8557,1f26b9fb-f359-4ce7-b113-986564401943,52.82151794,-111.7697601,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.032,7/20/19 0:28,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.249,-1.107,174c948c-6a68-4bba-a961-2486836f8557,f5fd2e41-a7f5-430c-8747-0302a221e487,52.82151794,-111.7697601,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.95,5/25/22 13:52,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.427,-1.027,622b8fe5-f023-4ddd-b5fa-da3acb2f8485,b25117dd-625d-4b05-a2e2-a9869004c57f,52.8141861,-111.7503357,,Continue to Monitor,Corrosion Growth Rate,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.95,7/8/19 11:06,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.429,-1.077,622b8fe5-f023-4ddd-b5fa-da3acb2f8485,8a63da86-33b6-4e0d-a2c6-33589707642c,52.8141861,-111.7503357,,Continue to Monitor,Corrosion Growth Rate,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.95,8/28/21 12:40,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.39,-1.075,622b8fe5-f023-4ddd-b5fa-da3acb2f8485,689ca86f-8163-4e5d-a27d-6b076755cad4,52.8141861,-111.7503357,,Continue to Monitor,Corrosion Growth Rate,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,85.95,10/13/20 22:17,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.434,-1.119,622b8fe5-f023-4ddd-b5fa-da3acb2f8485,a90d0b16-3971-4c45-ba02-bada67504201,52.8141861,-111.7503357,,Continue to Monitor,Corrosion Growth Rate,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,87.3,7/8/19 12:47,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.376,-1.063,1fad941b-2924-4237-b945-e39e4988b3a3,e72057a1-776a-4ee1-85c5-381da18e64bb,52.80287552,-111.721489,,Continue to Monitor,Insufficient CP data,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,87.3,5/25/22 12:46,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.423,-1.136,1fad941b-2924-4237-b945-e39e4988b3a3,4dd42dfc-932d-42e2-aa2d-2376730e2dc7,52.80287552,-111.721489,,Continue to Monitor,Insufficient CP data,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,87.3,8/28/21 13:50,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.331,-1.064,1fad941b-2924-4237-b945-e39e4988b3a3,b807156a-d2c5-493a-a8b9-1a897f8cef59,52.80287552,-111.721489,,Continue to Monitor,Insufficient CP data,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,87.3,10/1/20 1:50,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.399,-1.118,1fad941b-2924-4237-b945-e39e4988b3a3,1f57f194-d1f2-443e-965d-01ee90c609c0,52.80287552,-111.721489,,Continue to Monitor,Insufficient CP data,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.5405,7/19/19 23:19,.85 IRF,FALSE,FALSE,FALSE,,,,c09befea-177c-4023-a080-b72d20c72793,de8a5d16-ca9e-4354-aeb3-f8b01e4df005,52.79443741,-111.6983948,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.5405,8/28/21 13:26,.85 IRF,FALSE,FALSE,FALSE,,,,c09befea-177c-4023-a080-b72d20c72793,da578bf4-df4b-4c4d-846a-89a5fe18fbea,52.79443741,-111.6983948,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.5405,5/25/22 12:18,.85 IRF,FALSE,FALSE,FALSE,,,,c09befea-177c-4023-a080-b72d20c72793,7bf1ab59-73df-4986-a0dd-dc90fac86781,52.79443741,-111.6983948,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.543,5/25/22 12:17,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.194,-1.09,f8033bbb-abf4-444a-9557-1bd1012bf102,e4fe7571-7f49-4436-a588-4f3003710f12,52.79452133,-111.6983795,,Continue to Monitor,Sensitive Area,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.543,7/9/19 13:48,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.287,-1.038,f8033bbb-abf4-444a-9557-1bd1012bf102,5f9e07c5-b3bd-472d-ab71-e9540d4821f4,52.79452133,-111.6983795,,Continue to Monitor,Sensitive Area,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.543,10/1/20 2:20,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.33,-1.121,f8033bbb-abf4-444a-9557-1bd1012bf102,1413935b-b182-4891-8c8b-6cbdfb220f36,52.79452133,-111.6983795,,Continue to Monitor,Sensitive Area,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.543,5/25/22 12:17,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.194,-1.09,8c6292d0-0880-455f-89d0-afdcbbc38889,03a15899-0ae8-460d-a358-0dc1b0391251,,,,,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.543,8/28/21 13:24,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.554,-1.067,f8033bbb-abf4-444a-9557-1bd1012bf102,d0d9ce40-ebdf-4f72-a6a1-8c7f998abecb,52.79452133,-111.6983795,,Continue to Monitor,Sensitive Area,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.546,8/28/21 13:24,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.272,-1.063,3b98a8db-4869-4ddc-b5e1-c1d6e683e043,608b7c8f-1c59-4bff-8a65-47d2962255c2,52.79451752,-111.6983643,,Continue to Monitor,Corrosion Growth Rate,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.546,10/1/20 2:21,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.236,-1.021,3b98a8db-4869-4ddc-b5e1-c1d6e683e043,4d61d02c-ee3e-49dd-a23f-61be4e4918f8,52.79451752,-111.6983643,,Continue to Monitor,Corrosion Growth Rate,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.546,5/25/22 12:16,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.366,-1.137,3b98a8db-4869-4ddc-b5e1-c1d6e683e043,33a3c070-4c84-48b6-ae55-4e48b45f1e29,52.79451752,-111.6983643,,Continue to Monitor,Corrosion Growth Rate,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.546,7/9/19 13:57,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.38,-1.085,3b98a8db-4869-4ddc-b5e1-c1d6e683e043,2dc86d00-b5ef-4adb-ad12-8fb408e60584,52.79451752,-111.6983643,,Continue to Monitor,Corrosion Growth Rate,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.605,7/8/19 13:43,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.259,-0.939,91ebfb41-7b11-491d-bf43-9187b5273298,90ff652d-cd74-4a35-a839-d130fd21487e,52.79410172,-111.6972809,,Continue to Monitor,Sensitive Area,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.605,8/28/21 13:18,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.286,-1.059,91ebfb41-7b11-491d-bf43-9187b5273298,6f8cd408-5f7b-4450-b0fb-2472268f4a5e,52.79410172,-111.6972809,,Continue to Monitor,Sensitive Area,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.605,5/25/22 12:12,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.392,-1.154,91ebfb41-7b11-491d-bf43-9187b5273298,b466f0bc-d8a4-457c-87e1-4f5c859e08cd,52.79410172,-111.6972809,,Continue to Monitor,Sensitive Area,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.605,10/1/20 2:33,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.327,-1.086,91ebfb41-7b11-491d-bf43-9187b5273298,5843bd1d-7970-4b6c-999e-5e8c12e97c8f,52.79410172,-111.6972809,,Continue to Monitor,Sensitive Area,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.605,7/30/19 8:28,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.29,-1.016,51e69533-e8c7-4f2f-9276-c3665cb2dd89,22f36911-e32f-43cd-bd6e-d6d5c0f08117,52.79391098,-111.6972733,,Continue to Monitor,Corrosion Growth Rate,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.605,10/1/20 2:41,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.274,-1.074,51e69533-e8c7-4f2f-9276-c3665cb2dd89,4553000c-53d2-48b3-af07-6574ca4adaf9,52.79391098,-111.6972733,,Continue to Monitor,Corrosion Growth Rate,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.605,8/28/21 13:13,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.202,-1.012,51e69533-e8c7-4f2f-9276-c3665cb2dd89,d7e1dfc9-49b1-452f-87c5-720f351c518c,52.79391098,-111.6972733,,Continue to Monitor,Corrosion Growth Rate,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.605,5/25/22 12:06,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.273,-1.057,51e69533-e8c7-4f2f-9276-c3665cb2dd89,eaac40f5-2782-4813-b497-c9fa59001ae6,52.79391098,-111.6972733,,Continue to Monitor,Corrosion Growth Rate,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.824,10/1/20 3:04,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.05,-0.972,da348ba9-c11d-41b0-9761-301ac6bc24f3,10ca1317-433e-4057-abbf-9f5dc55294bc,52.78467178,-111.6727829,Mid Between Rectifiers,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.824,5/25/22 11:09,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.151,-1.061,da348ba9-c11d-41b0-9761-301ac6bc24f3,bfa8d776-2fbb-4e79-a2a3-c5a706e9ebc4,52.78467178,-111.6727829,Mid Between Rectifiers,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.824,7/9/19 15:12,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.102,-0.972,da348ba9-c11d-41b0-9761-301ac6bc24f3,377c83c5-40be-43b3-83dc-98cd7dbb29b1,52.78467178,-111.6727829,Mid Between Rectifiers,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,88.824,8/28/21 14:34,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.04,-0.969,da348ba9-c11d-41b0-9761-301ac6bc24f3,e4f868e1-729f-4278-a18e-a4e5cbd80e90,52.78467178,-111.6727829,Mid Between Rectifiers,Anchor,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,89.825,5/25/22 11:17,.85 IRF,FALSE,FALSE,FALSE,,,,5f6aa578-80a9-4488-ae5f-7d3e97e84c99,160997a3-bcae-4fcb-9852-d897202b7b25,52.78453445,-111.6721497,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,89.825,7/20/19 0:28,.85 IRF,FALSE,FALSE,FALSE,,,,5f6aa578-80a9-4488-ae5f-7d3e97e84c99,21376985-476c-4e94-a435-da0bddf7c019,52.78453445,-111.6721497,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,89.825,8/29/21 7:05,.85 IRF,FALSE,FALSE,FALSE,,,,5f6aa578-80a9-4488-ae5f-7d3e97e84c99,57e0a735-3484-46fa-aa5b-91e8d83f0a55,52.78453445,-111.6721497,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,90.65,7/26/19 17:24,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.345,-1.062,b126fad1-ee3f-494d-b0f6-c2455be1f89f,a2642e7a-bf19-455d-9850-eb61553f859d,52.77653503,-111.6485214,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,90.65,8/28/21 14:44,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.281,-1.06,b126fad1-ee3f-494d-b0f6-c2455be1f89f,aaf2e38d-0f11-4a2e-8f36-89dd04f607e5,52.77653503,-111.6485214,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,90.65,5/25/22 11:00,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.392,-1.154,b126fad1-ee3f-494d-b0f6-c2455be1f89f,7e133858-583c-45ba-a805-9cf5b6371c8d,52.77653503,-111.6485214,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,91.8551,7/26/19 17:21,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.358,-1.06,9e7df9c4-1c1a-4d0d-aa48-8675b4634e56,d219c101-feb2-4e4f-ad2e-bf5b445a3142,52.76896667,-111.632164,,Continue to Monitor,Corrosion Growth Rate,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,91.8551,5/25/22 10:49,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.411,-1.154,9e7df9c4-1c1a-4d0d-aa48-8675b4634e56,6fedcb70-fe4b-4402-8226-1c8b64b8c546,52.76896667,-111.632164,,Continue to Monitor,Corrosion Growth Rate,,,FALSE,TRUE,TRUE
